observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2022-12-11 17:30:56,33.1040001,8.0059004,4.3590002,0.1354384,0.907,28.7530003,Safe
2022-12-11 17:00:56,33.0419006,8.0075998,4.3460002,0.1373355,0.4535,28.7563,Safe
2022-12-11 16:30:56,32.8666,8.0024996,4.3540001,0.140863,0.8163,28.7597008,Safe
2022-12-11 16:00:56,33.2140007,8.0121002,4.3829999,0.1398633,0.7256,28.7621002,Safe
2022-12-11 15:30:56,33.2089996,8.0137997,4.3860002,0.1411148,0.907,28.7563,Safe
2022-12-11 15:00:56,33.1848984,8.0136003,4.3660002,0.1419736,0.7256,28.7695999,Safe
2022-12-11 14:30:56,33.1456985,8.0172005,4.362,0.1422295,0.7256,28.7691002,Safe
2022-12-11 14:00:56,33.0872993,8.0209999,4.3920002,0.140958,0.8163,28.8017006,Safe
2022-12-11 13:30:56,33.0303001,8.0241003,4.3889999,0.1450988,0.907,28.7865009,Safe
2022-12-11 13:00:56,32.9995995,8.0121002,4.4289999,0.1487471,0.907,28.7907009,Safe
2022-12-11 12:30:56,32.9059982,8.0187998,4.4780002,0.1642222,0.8163,28.8178005,Safe
2022-12-11 12:00:56,32.8140984,8.0183001,4.54,0.1768397,0.907,28.8460999,Safe
2022-12-11 11:30:56,32.7584,8.0178003,4.553,0.1835341,0.8163,28.8614998,Safe
2022-12-11 11:00:57,32.7178001,8.0363998,4.5539999,0.194278,0.907,28.8994007,Safe
2022-12-11 10:30:56,32.5886993,8.0377998,4.5630002,0.2034416,0.7256,28.8309002,Safe
2022-12-11 10:00:56,32.6330986,8.0427999,4.566,0.2086211,0.8163,28.8491001,Safe
2022-12-11 09:30:56,32.5289001,8.0416002,4.5809999,0.2187373,0.8163,28.8383007,Safe
2022-12-11 09:00:56,32.4930992,8.0558996,4.5640001,0.2250924,0.8163,28.8299999,Safe
2022-12-11 08:30:56,32.3568993,8.0711002,4.5440001,0.2299836,0.8163,28.8327007,Safe
2022-12-11 08:00:56,33.0877991,8.0614004,4.5780001,0.243972,0.907,28.8346004,Safe
2022-12-11 07:30:56,33.0256004,8.0677996,4.5970001,0.257552,0.907,28.8505993,Safe
2022-12-11 07:00:56,32.9956017,8.0827999,4.5679998,0.2675556,0.8163,28.8619995,Safe
2022-12-11 06:30:56,32.9402008,8.0824003,4.5669999,0.2732092,0.9977,28.9164009,Safe
2022-12-11 06:00:56,32.9606018,8.0796003,4.5609999,0.2723847,0.907,28.8320007,Safe
2022-12-11 05:30:56,32.9001007,8.0889997,4.5489998,0.2715343,0.7256,28.8409004,Safe
2022-12-11 05:00:56,32.9150009,8.0838003,4.5180001,0.2730817,0.8163,28.8726997,Safe
2022-12-11 04:30:56,33.0940018,8.0577002,4.5100002,0.2722417,0.6349,28.8621006,Safe
2022-12-11 04:00:56,33.1571999,8.0545998,4.4359999,0.2722926,0.6349,28.8546009,Safe
2022-12-11 03:30:56,33.2085991,8.0317001,4.4439998,0.2706283,0.8163,28.8498993,Safe
2022-12-11 03:00:56,33.1837006,8.0549002,4.5229998,0.2674308,0.8163,28.8405991,Safe
2022-12-11 02:30:56,33.1893005,8.0459995,4.5,0.2689891,0.8163,28.8435001,Safe
2022-12-11 02:00:56,33.1828995,8.0670004,4.4749999,0.2737307,0.8163,28.8178005,Safe
2022-12-11 01:30:56,33.1819992,8.0513,4.5089998,0.2761663,0.8163,28.8050003,Safe
2022-12-11 01:00:56,33.2168007,8.0242996,4.5419998,0.2803481,0.7256,28.7845001,Safe
2022-12-11 00:30:56,33.2184982,8.0515003,4.4780002,0.2864241,0.7256,28.7749996,Safe
2022-12-11 00:00:56,33.206501,8.0586004,4.4840002,0.2955685,0.7256,28.7623005,Safe
2022-12-10 23:30:56,33.1966019,8.0564003,4.5190001,0.2953375,0.7256,28.7637997,Safe
2022-12-10 23:00:56,33.1813011,8.0553999,4.5489998,0.289812,0.7256,28.7665005,Safe
2022-12-10 22:30:56,33.1693993,8.0559998,4.552,0.2819435,0.7256,28.7765999,Safe
2022-12-10 22:00:56,33.1615982,8.0566998,4.5679998,0.2745381,0.6349,28.7845001,Safe
2022-12-10 21:30:56,33.1286011,8.0455999,4.5609999,0.2721289,0.8163,28.7828007,Safe
2022-12-10 21:00:56,33.1128998,8.0488997,4.527,0.2613316,0.7256,28.7796001,Safe
2022-12-10 20:30:56,33.0550003,8.0454998,4.5120001,0.2533009,0.7256,28.7814999,Safe
2022-12-10 20:00:56,33.0451012,8.0417004,4.5380001,0.2409774,0.7256,28.7591,Safe
2022-12-10 19:30:56,33.0267982,8.0485001,4.4749999,0.2296364,0.7256,28.7567997,Safe
2022-12-10 19:00:56,32.8202019,8.0423002,4.4660001,0.2156208,0.7256,28.7600994,Safe
2022-12-10 18:30:56,33.1820984,8.0421,4.4699998,0.1997624,0.7256,28.7402,Safe
2022-12-10 17:30:57,33.2090988,8.0468998,4.4650002,0.1813622,0.7256,28.7458,Safe
2022-12-10 17:00:56,33.2262001,8.0475998,4.5149999,0.166182,0.8163,28.7280998,Safe
2022-12-10 16:30:56,33.2453003,8.0462999,4.5370002,0.1611729,0.8163,28.7262993,Safe
2022-12-10 16:00:56,33.2522011,8.0409002,4.5469999,0.1637443,0.6349,28.7075996,Safe
2022-12-10 15:30:56,33.2579002,8.0468998,4.5409999,0.1617296,0.6349,28.7014008,Safe
2022-12-10 15:00:57,33.2542,8.0474005,4.5469999,0.1544011,0.7256,28.7432003,Safe
2022-12-10 14:30:56,33.2564011,8.0416002,4.5710001,0.1540959,0.8163,28.7588005,Safe
2022-12-10 14:00:56,33.2565002,8.0492001,4.723,0.1483554,0.7256,28.7754993,Safe
2022-12-10 13:30:56,33.2587013,8.0517998,4.7870002,0.1431246,0.8163,28.7908001,Safe
2022-12-10 13:00:56,33.2625008,8.0439997,4.8309999,0.1346869,0.7256,28.7992992,Safe
2022-12-10 12:30:56,33.2633018,8.0424004,4.7750001,0.131333,0.5442,28.8024006,Safe
2022-12-10 12:00:56,33.2566986,8.0389004,4.8000002,0.1290148,0.6349,28.7838993,Safe
2022-12-10 11:30:56,33.2523003,8.0459995,4.7979999,0.128641,0.6349,28.7714005,Safe
2022-12-10 11:00:56,33.2542992,8.0462999,4.802,0.1325581,0.7256,28.7786007,Safe
2022-12-10 10:30:56,33.2563019,8.0523996,4.8049998,0.1344299,0.7256,28.7854996,Safe
2022-12-10 10:00:57,33.2588005,8.0541,4.8080001,0.1330218,0.7256,28.7851009,Safe
2022-12-10 09:30:56,33.2588997,8.0565004,4.842,0.1256042,0.8163,28.7765999,Safe
2022-12-10 09:00:56,33.2563019,8.0503998,4.8130002,0.1194681,0.7256,28.7856007,Safe
2022-12-10 08:30:56,33.2653008,8.0651999,4.7989998,0.116919,0.7256,28.7887001,Safe
2022-12-10 08:00:56,33.2645988,8.0509005,4.7839999,0.118579,0.6349,28.7824993,Safe
2022-12-10 07:30:56,33.2705002,8.0483999,4.7360001,0.10605,0.6349,28.7910004,Safe
2022-12-10 07:00:56,33.2703018,8.0337,4.724,0.109115,0.6349,28.7917004,Safe
2022-12-10 06:30:56,33.2621994,8.0339003,4.724,0.1073178,0.7256,28.7919998,Safe
2022-12-10 06:00:56,33.2565002,8.0214996,4.5409999,0.1068273,0.7256,28.7880993,Safe
2022-12-10 05:30:56,33.2578011,8.0215998,4.5380001,0.1087585,0.7256,28.7478008,Safe
2022-12-10 05:00:56,33.2551994,8.0165997,4.5120001,0.1110642,0.6349,28.7786999,Safe
2022-12-10 04:30:56,33.2461014,8.0,4.4790001,0.1113714,0.7256,28.7595005,Safe
2022-12-10 04:00:56,33.2523994,8.0079002,4.4320002,0.1136121,0.6349,28.7653008,Safe
2022-12-10 03:00:56,33.2389984,8.0200005,4.4190001,0.1120702,0.7256,28.7588005,Safe
2022-12-10 02:30:56,33.2374001,8.0158997,4.3829999,0.1162946,0.6349,28.7598,Safe
2022-12-10 02:00:56,33.2374992,8.0146999,4.401,0.1199375,0.6349,28.7497997,Safe
2022-12-10 01:30:56,33.2350006,7.9926,4.3590002,0.1162168,0.7256,28.7446995,Safe
2022-12-10 01:00:56,33.2382011,7.9938002,4.368,0.1124727,0.6349,28.7126007,Safe
2022-12-10 00:30:56,33.2406006,8.0108004,4.3860002,0.1064614,0.6349,28.7304993,Safe
2022-12-10 00:00:56,33.2327995,8.0072002,4.3920002,0.0984665,0.7256,28.7201996,Safe
2022-12-09 23:30:56,33.2355995,8.0056,4.3889999,0.0942638,0.7256,28.7098007,Safe
2022-12-09 23:00:56,33.2302017,8.0195999,4.3850002,0.0947728,0.8163,28.6716003,Safe
2022-12-09 22:30:56,33.2332001,8.0190001,4.3769999,0.0937839,0.6349,28.6982002,Safe
2022-12-09 22:00:56,33.2308998,8.0109997,4.3740001,0.0996351,0.7256,28.6383991,Safe
2022-12-09 21:30:56,33.2210999,8.0180998,4.3759999,0.1116802,0.6349,28.6273994,Safe
2022-12-09 21:00:56,33.2262001,8.0253,4.4130001,0.1120202,0.6349,28.6070004,Safe
2022-12-09 20:30:56,33.2176018,8.0146999,4.408,0.109687,0.8163,28.6040993,Safe
2022-12-09 20:00:56,33.2112999,8.0361004,4.4159999,0.0986679,0.8163,28.6040993,Safe
2022-12-09 19:30:56,33.2039986,8.0382996,4.4190001,0.0837478,0.7256,28.6124001,Safe
2022-12-09 19:00:56,33.2038002,8.0332003,4.428,0.0723262,0.7256,28.6257992,Safe
2022-12-09 18:30:56,33.2028008,8.0352001,4.4330001,0.0572958,0.7256,28.6196003,Safe
2022-12-09 17:30:56,33.1907997,8.0384998,4.4039998,0.0546249,0.7256,28.6317005,Safe
2022-12-09 17:00:56,33.1917992,8.0421,4.408,0.0526911,0.7256,28.6257992,Safe
2022-12-09 16:30:56,33.1776009,8.0431004,4.395,0.0566402,0.7256,28.6380997,Safe
2022-12-09 16:00:56,33.1764984,8.0326004,4.4229999,0.0589626,0.6349,28.6429005,Safe
2022-12-09 15:30:56,33.1664009,8.0474997,4.415,0.0562252,0.7256,28.7022991,Safe
2022-12-09 15:00:56,33.171299,8.0523005,4.428,0.0572433,0.7256,28.7017002,Safe
2022-12-09 14:30:56,33.1715012,8.0454998,4.4190001,0.0584168,0.6349,28.7043991,Safe
2022-12-09 14:00:56,33.1643982,8.0485001,4.401,0.0549333,0.7256,28.7105999,Safe
2022-12-09 13:30:56,33.149601,8.0518999,4.3940001,0.0575258,0.7256,28.7115993,Safe
2022-12-09 13:00:56,33.1491013,8.0509005,4.3790002,0.0599528,0.6349,28.718399,Safe
2022-12-09 12:30:56,33.1226997,8.0436001,4.3790002,0.057163,0.6349,28.7182999,Safe
2022-12-09 12:00:57,33.1525993,8.0514002,4.3839998,0.0611544,0.6349,28.7213001,Safe
2022-12-09 11:30:56,33.1880989,8.0549002,4.4310002,0.0608649,0.4535,28.7234993,Safe
2022-12-09 11:00:56,33.2069016,8.0528002,4.4349999,0.0556874,0.5442,28.7259998,Safe
2022-12-09 10:30:56,33.1561012,8.0748997,4.4369998,0.0573882,0.6349,28.7289009,Safe
2022-12-09 10:00:56,33.2421989,8.0556002,4.4320002,0.0526605,0.6349,28.7297993,Safe
2022-12-09 09:30:56,33.2256012,8.0605001,4.4369998,0.0544926,0.5442,28.7357998,Safe
2022-12-09 09:00:56,33.2387009,8.0634003,4.454,0.0583011,0.5442,28.7318993,Safe
2022-12-09 08:30:56,33.2466011,8.0481997,4.4590001,0.0573227,0.5442,28.7310009,Safe
2022-12-09 08:00:56,33.2439995,8.0551996,4.4619999,0.0551686,0.7256,28.7306995,Safe
2022-12-09 07:30:56,33.2421989,8.0648003,4.4499998,0.05867,0.907,28.7420006,Safe
2022-12-09 07:00:56,33.2470016,8.0911999,4.4369998,0.0554433,0.6349,28.7395992,Safe
2022-12-09 06:30:56,33.2382011,8.0881004,4.4380002,0.0579708,0.907,28.7411003,Safe
2022-12-09 06:00:56,33.2449989,8.0820999,4.4190001,0.0613419,0.8163,28.7490997,Safe
2022-12-09 05:30:56,33.2495003,8.0831003,4.4060001,0.0581814,0.8163,28.7546005,Safe
2022-12-09 05:00:56,33.2495995,8.0836,4.3660002,0.0604846,0.907,28.7565994,Safe
2022-12-09 04:30:56,33.2473984,8.0830002,4.3730001,0.0620424,0.7256,28.7481003,Safe
2022-12-09 04:00:56,33.2504997,8.0747995,4.382,0.0556979,0.8163,28.7455997,Safe
2022-12-09 03:30:56,33.2436981,8.0838003,4.375,0.0613789,0.907,28.7439995,Safe
2022-12-09 03:00:56,33.2499008,8.0677996,4.3740001,0.0545146,0.9977,28.7327003,Safe
2022-12-09 02:30:56,33.2481995,8.0558996,4.3590002,0.0577342,0.907,28.7213001,Safe
2022-12-09 02:00:56,33.2396011,8.0734997,4.3800001,0.0545697,0.8163,28.7119007,Safe
2022-12-09 01:30:56,33.2332001,8.0696001,4.3850002,0.0545146,0.7256,28.6928997,Safe
2022-12-09 01:00:56,33.2378998,8.0825005,4.5110002,0.055918,0.7256,28.6923008,Safe
2022-12-09 00:30:57,33.2392998,8.0816002,4.4250002,0.0535406,0.907,28.7119007,Safe
2022-12-09 00:00:56,33.2573013,8.0811996,4.4089999,0.05609,0.8163,28.6954002,Safe
2022-12-08 23:30:56,33.2526016,8.0656996,4.3889999,0.0600201,0.907,28.6879005,Safe
2022-12-08 23:00:56,33.2577019,8.0510998,4.3909998,0.0538053,0.8163,28.6896,Safe
2022-12-08 22:30:56,33.2560005,8.0323,4.3899999,0.0556979,0.7256,28.6931992,Safe
2022-12-08 22:00:56,33.2495995,8.0197001,4.3969998,0.0596402,0.7256,28.6882992,Safe
2022-12-08 21:30:56,33.2472992,8.0223999,4.3839998,0.0538053,0.8163,28.6984005,Safe
2022-12-08 21:00:56,33.2444992,8.0267,4.3940001,0.054958,0.907,28.6893005,Safe
2022-12-08 20:30:56,33.2434998,8.0271997,4.4050002,0.0582172,0.7256,28.6965008,Safe
2022-12-08 20:00:56,33.2471008,8.0270996,4.401,0.0544046,0.907,28.7089996,Safe
2022-12-08 19:30:56,33.2542992,8.0242004,4.4130001,0.0573759,0.9977,28.7024002,Safe
2022-12-08 19:00:56,33.2449989,8.0288,4.414,0.0588431,0.907,28.7078991,Safe
2022-12-08 18:30:56,33.2509003,8.0270996,4.415,0.0587813,0.8163,28.7194004,Safe
2022-12-08 18:00:56,33.2513008,8.0361004,4.4580002,0.0592783,0.8163,28.7143993,Safe
2022-12-08 17:30:56,33.2568016,8.0369997,4.4720001,0.0563876,0.9977,28.7122002,Safe
2022-12-08 17:00:56,33.2681999,8.0366001,4.5500002,0.0579869,0.9977,28.7045994,Safe
2022-12-08 16:30:56,33.2603989,8.0298996,4.6079998,0.0569133,0.9977,28.7017994,Safe
2022-12-08 16:00:56,33.2708015,8.0246,4.6059999,0.0572678,0.8163,28.7147007,Safe
2022-12-08 15:30:56,33.2658997,8.0192003,4.6059999,0.058981,0.9977,28.7327003,Safe
2022-12-08 15:00:56,33.296299,8.0169001,4.6399999,0.0578178,0.907,28.7255993,Safe
2022-12-08 14:30:57,33.3129997,8.0180998,4.6220002,0.0607786,0.907,28.7299004,Safe
2022-12-08 14:00:56,33.3114014,7.993,4.6849999,0.0651769,0.6349,28.7383995,Safe
2022-12-08 13:30:56,33.321701,7.9884,4.6999998,0.0637055,0.6349,28.7348003,Safe
2022-12-08 13:00:56,33.3237991,7.9741001,4.7090001,0.0606664,0.8163,28.7390003,Safe
2022-12-08 12:30:56,33.3237991,7.9839001,4.6859999,0.0628267,0.8163,28.7497005,Safe
2022-12-08 12:00:56,33.3282013,7.9661999,4.7210002,0.0631957,0.907,28.7355995,Safe
2022-12-08 11:30:56,33.3212013,7.9601998,4.7160001,0.0650709,0.7256,28.7315006,Safe
2022-12-08 11:00:56,33.3216019,7.9724002,4.7319999,0.0677759,0.8163,28.7115002,Safe
2022-12-08 10:30:56,33.324501,7.9791002,4.7589998,0.0675786,0.7256,28.7056007,Safe
2022-12-08 10:00:56,33.3250008,7.9700999,4.75,0.0698404,0.7256,28.7019997,Safe
2022-12-08 09:30:56,33.3251991,7.9751,4.7350001,0.0720057,0.6349,28.6982002,Safe
2022-12-08 09:00:56,33.3263016,7.973,4.7620001,0.0741003,0.7256,28.7040997,Safe
2022-12-08 08:30:56,33.3268013,7.9840999,4.7719998,0.0768583,0.7256,28.7091999,Safe
2022-12-08 08:00:56,33.3269997,7.9857998,4.763,0.0822862,0.6349,28.6907005,Safe
2022-12-08 07:30:56,33.3250008,7.9853001,4.7470002,0.0817614,0.6349,28.7105007,Safe
2022-12-08 07:00:56,33.3283005,7.9966002,4.7449999,0.0867585,0.6349,28.7012997,Safe
2022-12-08 06:30:56,33.3209,7.9914999,4.7249999,0.0934732,0.6349,28.7063999,Safe
2022-12-08 06:00:56,33.3171997,7.9944,4.723,0.0933742,0.8163,28.7094994,Safe
2022-12-08 05:30:56,33.3188019,7.9942999,4.7049999,0.0990299,0.6349,28.7395992,Safe
2022-12-08 04:30:56,33.3114014,7.9938002,4.6859999,0.1035658,0.6349,28.7618008,Safe
2022-12-08 04:00:56,33.3129997,7.9877,4.6820002,0.1061923,0.7256,28.7940006,Safe
2022-12-08 03:30:56,33.3157997,7.9896998,4.6550002,0.1095574,0.7256,28.7789993,Safe
2022-12-08 03:00:56,33.3203011,7.9816999,4.6570001,0.1085354,0.8163,28.7127991,Safe
2022-12-08 02:30:56,33.3208008,7.9847002,4.6399999,0.1055355,0.8163,28.7068005,Safe
2022-12-08 02:00:56,33.3180008,7.9877,4.6139998,0.1015314,0.7256,28.7063007,Safe
2022-12-08 01:30:56,33.3204994,7.9867001,4.6139998,0.0931736,0.8163,28.7029991,Safe
2022-12-08 01:00:56,33.3132019,7.9864998,4.6079998,0.0892953,0.8163,28.6882992,Safe
2022-12-08 00:30:56,33.3132019,7.9874001,4.618,0.085592,0.8163,28.6753998,Safe
2022-12-08 00:00:56,33.3125992,7.9903998,4.6139998,0.0782011,0.7256,28.6639996,Safe
2022-12-07 23:30:56,33.3171997,7.9899001,4.6059999,0.0686889,0.7256,28.6506004,Safe
2022-12-07 23:00:56,33.3184013,7.9919,4.6090002,0.0592604,0.6349,28.6562004,Safe
2022-12-07 22:30:56,33.3185997,7.9927001,4.6129999,0.0514103,0.7256,28.6436996,Safe
2022-12-07 22:00:56,33.3249016,7.9928999,4.6090002,0.0546029,0.7256,28.6149006,Safe
2022-12-07 21:00:56,33.3669014,7.9909,4.6100001,0.0565439,0.8163,28.6735001,Safe
2022-12-07 20:30:56,33.3662987,7.9926,4.5289998,0.0532918,0.7256,28.6732998,Safe
2022-12-07 20:00:56,33.354599,7.9994001,4.632,0.0556843,0.8163,28.7140007,Safe
2022-12-07 19:30:56,33.3174019,7.9977999,4.6329999,0.0598631,0.7256,28.7059994,Safe
2022-12-07 19:00:56,33.3237,7.9928999,4.6469998,0.0528745,0.7256,28.7362003,Safe
2022-12-07 18:30:56,33.3177986,7.9931002,4.6589999,0.0569795,0.6349,28.7353992,Safe
2022-12-07 18:00:56,33.3324013,7.9903002,4.6700001,0.0617163,0.7256,28.7362003,Safe
2022-12-07 17:30:56,33.3293991,7.9909,4.6750002,0.0568133,0.6349,28.7439995,Safe
2022-12-07 17:00:56,33.3310013,7.9928999,4.6859999,0.0592611,0.6349,28.7394009,Safe
2022-12-07 16:30:56,33.3322983,7.9979,4.697,0.0596419,0.6349,28.7012997,Safe
2022-12-07 16:00:56,33.3412018,7.9990001,4.6929998,0.0571834,0.6349,28.7229996,Safe
2022-12-07 15:30:56,33.3428993,8.0061998,4.697,0.0591049,1.4512,28.7490005,Safe
2022-12-07 15:00:56,33.3143005,8.0376997,4.7140002,0.0581847,0.7256,28.7528992,Safe
2022-12-07 14:30:56,33.3027992,7.9947,4.7249999,0.0614,0.5442,28.7516003,Safe
2022-12-07 14:00:56,33.3056984,8.0015001,4.7119999,0.0627877,0.7256,28.7551994,Safe
2022-12-07 13:30:56,33.3021011,7.9984999,4.7350001,0.0610427,0.4535,28.7584991,Safe
2022-12-07 13:00:56,33.3111,7.9993,4.7490001,0.058858,0.6349,28.7761002,Safe
2022-12-07 12:30:56,33.3222008,7.9938998,4.7670002,0.0593848,0.6349,28.7686005,Safe
2022-12-07 12:00:56,33.3450012,8.0023003,4.7870002,0.0574023,0.7256,28.7702007,Safe
2022-12-07 11:30:56,33.3488007,8.0005999,4.796,0.0621532,0.7256,28.7642994,Safe
2022-12-07 11:00:56,33.3527985,8.0060997,4.809,0.0617665,0.6349,28.7476997,Safe
2022-12-07 10:30:56,33.3539009,8.0031996,4.8330002,0.0581576,0.7256,28.7500992,Safe
2022-12-07 10:00:56,33.3543015,8.0035,4.888,0.0598526,0.6349,28.7262993,Safe
2022-12-07 09:30:56,33.3550987,8.0066996,4.9310002,0.0639016,0.6349,28.7530003,Safe
2022-12-07 09:00:56,33.3552017,8.0087004,4.901,0.0586509,0.7256,28.7103996,Safe
2022-12-07 08:30:56,33.3554993,8.0118999,4.8959999,0.0627626,0.6349,28.7042999,Safe
2022-12-07 08:00:56,33.3591995,8.0038004,4.9239998,0.0635845,0.6349,28.7173004,Safe
2022-12-07 07:30:56,33.3618011,8.0057001,4.993,0.0625955,0.6349,28.6842995,Safe
2022-12-07 07:00:56,33.3641014,8.0080004,4.9499998,0.0667833,0.7256,28.6970997,Safe
2022-12-07 06:30:56,33.3681984,8.0059996,4.961,0.0662894,0.6349,28.7238998,Safe
2022-12-07 06:00:56,33.3675003,8.0056,4.9499998,0.0659624,0.6349,28.7327003,Safe
2022-12-07 05:30:56,33.3674011,7.9987998,4.9219999,0.0686336,0.4535,28.7432003,Safe
2022-12-07 05:00:56,33.3671989,7.9983001,4.9089999,0.0696833,0.7256,28.7315006,Safe
2022-12-07 04:30:56,33.3647995,7.9923,4.8899999,0.0711553,0.7256,28.7266006,Safe
2022-12-07 04:00:56,33.3624992,7.9917998,4.869,0.0675552,0.6349,28.7278004,Safe
2022-12-07 03:30:56,33.3600998,7.9882002,4.8460002,0.0586072,0.6349,28.7113991,Safe
2022-12-07 03:00:56,33.3548012,7.9875998,4.8369999,0.0530827,0.6349,28.7513008,Safe
2022-12-07 02:30:56,33.3506012,7.9815998,4.8169999,0.0514665,0.6349,28.7567997,Safe
2022-12-07 02:00:56,33.3487015,7.9871998,4.809,0.0498676,0.7256,28.7625999,Safe
2022-12-07 01:30:56,33.3432007,7.9796,4.8109999,0.0531415,0.6349,28.7544994,Safe
2022-12-07 01:00:56,33.3480988,7.9807,4.8099999,0.0502123,0.7256,28.7633991,Safe
2022-12-07 00:30:56,33.3479996,7.9717999,4.7820001,0.0492384,0.6349,28.7630997,Safe
2022-12-07 00:00:56,33.3490982,7.9853001,4.8010001,0.0528796,0.5442,28.7173996,Safe
2022-12-06 23:30:56,33.3524017,7.9832001,4.789,0.0490468,0.8163,28.7092991,Safe
2022-12-06 23:00:56,33.3543015,7.9765,4.7779999,0.0533144,0.7256,28.7138004,Safe
2022-12-06 22:30:56,33.3606987,7.9776001,4.8070002,0.0506138,0.7256,28.7017002,Safe
2022-12-06 22:00:56,33.3624992,7.9836998,4.8039999,0.051794,0.8163,28.7063007,Safe
2022-12-06 21:30:56,33.3656998,7.9847002,4.802,0.0540076,0.8163,28.7208996,Safe
2022-12-06 21:00:56,33.3735008,7.9888,4.8010001,0.0487617,0.5442,28.7609997,Safe
2022-12-06 20:30:56,33.3745995,7.9886999,4.8000002,0.0488088,0.6349,28.7619991,Safe
2022-12-06 20:00:56,33.3712006,7.9905,4.836,0.0518981,0.3628,28.7688007,Safe
2022-12-06 19:30:56,33.3722992,7.9917002,4.875,0.0488561,0.7256,28.8101006,Safe
2022-12-06 19:00:56,33.3771019,7.9933,4.8920002,0.052742,1.4512,28.8220997,Safe
2022-12-06 18:30:56,33.3595009,7.9713998,4.8800001,0.0546889,0.8163,28.8108006,Safe
2022-12-06 18:00:56,33.3778992,8.0049,4.8769999,0.0516052,0.4535,28.8463993,Safe
2022-12-06 17:30:56,33.3805008,7.9954,4.8470001,0.0536929,0.7256,28.8458996,Safe
2022-12-06 17:00:56,33.3778,7.9980998,4.697,0.0550407,0.7256,28.8787994,Safe
2022-12-06 16:30:56,33.3801003,8.0270996,4.684,0.0514028,0.8163,28.7980995,Safe
2022-12-06 16:00:56,33.3827019,8.0318003,4.71,0.0554669,3.5373001,28.8036995,Safe
2022-12-06 15:30:56,33.3801003,8.0323,4.6799998,0.0508467,0.8163,28.7866993,Safe
2022-12-06 15:00:56,33.3885994,8.0390997,4.7589998,0.0503436,0.7256,28.7947998,Safe
2022-12-06 14:30:56,33.3905983,8.0284004,4.6989999,0.0523142,0.9977,28.7854004,Safe
2022-12-06 14:00:56,33.3914986,8.0293999,4.71,0.0509076,0.907,28.7728004,Safe
2022-12-06 13:30:56,33.3913002,8.0284996,4.777,0.0549256,0.7256,28.7691994,Safe
2022-12-06 13:00:56,33.3909988,8.0194998,4.8150001,0.0520696,0.907,28.7353992,Safe
2022-12-06 12:30:56,33.3922997,8.0193005,4.8410001,0.0500631,0.907,28.6431999,Safe
2022-12-06 12:00:56,33.394001,8.0176001,4.8369999,0.052777,0.8163,28.6805,Safe
2022-12-06 11:30:56,33.396801,8.0255003,4.8590002,0.055383,0.7256,28.6793003,Safe
2022-12-06 11:00:56,33.4007988,8.0311003,4.8319998,0.050033,1.0884,28.6702003,Safe
2022-12-06 10:30:56,33.4023018,8.0303001,4.8920002,0.0516021,0.8163,28.6348,Safe
2022-12-06 10:00:56,33.4033012,8.0166998,4.9039998,0.0481276,0.7256,28.6413002,Safe
2022-12-06 09:30:56,33.4035988,8.0228004,4.927,0.0486117,0.8163,28.6469994,Safe
2022-12-06 09:00:56,33.4048996,8.0281,4.9359999,0.0477896,0.6349,28.6564999,Safe
2022-12-06 08:30:56,33.4047012,8.0288,4.8790002,0.0529583,0.8163,28.6597004,Safe
2022-12-06 08:00:56,33.4049988,8.0307999,4.7940001,0.0511877,0.8163,28.6594009,Safe
2022-12-06 07:30:56,33.405201,8.0304003,4.789,0.0523447,0.8163,28.6630993,Safe
2022-12-06 07:00:56,33.4059982,8.0291004,4.677,0.0496888,0.5442,28.6769009,Safe
2022-12-06 06:30:56,33.4068985,8.0296001,4.7179999,0.0520762,0.7256,28.6720009,Safe
2022-12-06 06:00:56,33.4071007,8.0305004,4.7579999,0.0554207,0.6349,28.6650009,Safe
2022-12-06 05:30:56,33.4075012,8.0307999,4.8340001,0.0543978,0.5442,28.6583996,Safe
2022-12-06 05:00:56,33.4071999,8.0263996,4.8400002,0.0503263,0.7256,28.6590004,Safe
2022-12-06 04:30:56,33.4040985,8.0284004,4.8330002,0.0524938,0.7256,28.6942005,Safe
2022-12-06 04:00:56,33.4039993,8.0291996,4.8260002,0.050025,0.6349,28.6690006,Safe
2022-12-06 03:30:56,33.4080009,8.0290003,4.8119998,0.0541744,0.7256,28.6889992,Safe
2022-12-06 03:00:56,33.4090004,8.0295,4.796,0.0543329,0.6349,28.6877003,Safe
2022-12-06 02:30:56,33.4054985,8.0270004,4.7930002,0.0490486,0.7256,28.6741009,Safe
2022-12-06 02:00:56,33.3987007,8.0311003,4.7810001,0.0523758,0.8163,28.7357006,Safe
2022-12-06 01:30:56,33.4039001,8.0339003,4.7649999,0.0547167,0.7256,28.7675991,Safe
2022-12-06 01:00:56,33.4000015,8.04,4.7579999,0.0510811,0.907,28.8104992,Safe
2022-12-06 00:30:56,33.3961983,8.0431004,4.7420001,0.0536687,0.907,28.8398991,Safe
2022-12-06 00:00:56,33.391201,8.0440998,4.7480001,0.0544539,0.7256,28.8414993,Safe
2022-12-05 23:30:56,33.3800011,8.0425997,4.7750001,0.0510265,0.8163,28.8155994,Safe
2022-12-05 23:00:56,33.3823013,8.0447998,4.79,0.0517042,0.907,28.8390999,Safe
